estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,False,فيك تعيرني حبل سحب، إذا ممكن؟,['فيك تقرضني حبل القطر، إذا بتريد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a87f0>,17.242221289766636,26.990590107778235,0.0028699947960567906,0.00812120083719492,0.35339537262916565,0.9929231958521996,0.3508944627903301,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل يمكنك أن تقرضني حبل القطر ، من فضلك ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عندك شي مقاعد فاضية على لندن؟,['في عندك أي مقاعد فاضية للندن؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a86d0>,38.16330911371339,52.37616335799974,0.002370173784956797,0.004617004655301571,0.5133574604988098,0.9894375775475055,0.5079351621318816,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل لديك أي مقاعد شاغرة للندن ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لسه عندك مقاعد لعرض الليلة؟,['لسا في عندكن مقاعد لعرض الليلة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a8d00>,47.987820666906615,68.13513318847504,0.5837264607950488,0.9540184736251831,0.6118607521057129,0.9962749467231333,0.6095815382060954,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل لا زال لديكم مقاعد لعرض الليلة ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,فكرة حلوة.,['فكرة حلوة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a8d90>,100.00000000000004,100.0,0.04716153229477982,0.18616026639938354,0.2533383369445801,0.5251710005104542,0.13304594788083968,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nفكرة جميلة .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,طبعاً، خود وقتك.,['أكيد، خُد راحتك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a8cd0>,10.552670315936318,13.301282051282055,0.07369307791784507,0.08743876218795776,0.8427964448928833,0.9122810363769531,0.7688672142016912,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nبالتأكيد , كن على راحتك .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كم شنتاية فيني طلع عالطيارة؟,['قديش شنطة فيني جيب معي بالطيارة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a8280>,8.73716785171588,32.391892557797185,0.822498589449367,0.9066305160522461,0.907203733921051,0.9951347466558218,0.9027899579207407,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nكم حقيبة يمكن أن أحضرها معي في الطائرة ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ممكن تبعت تاكسي عمدخل ويستمينستر مول الرئيسي؟,['ممكن تبعتلي تاكسي عالمدخل الرئيسي لـ ويستمانستر مول؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a83d0>,17.8858870802037,49.06216453883897,0.6241899353240683,0.964354932308197,0.6472616195678711,0.9951184352394193,0.6441019700549122,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهلا أرسلت تاكسي إلى المدخل الرئيسي لـ ويستمانستر مول ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أديش الأجرة؟ ممكن تكتبلي الأجرة على ورقة؟,['قديش الأجرة؟ فيك تكتبلي الأجرة على ورقة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a82b0>,77.7811122305422,73.33086136773358,0.020476901854658003,0.027143247425556183,0.7544013261795044,0.9944932035868987,0.7502469916624602,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nكم الأجرة ؟ هل لك أن تدون الأجرة على قطعة ورق ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وين تعلم الاستاذ جونز الياباني؟,['وين تعلم السيد جونز اللغة اليابانية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a82e0>,11.731175160263996,55.30146310781061,0.020205905061324025,0.062365975230932236,0.32398924231529236,0.13365214504301548,0.04330185720630014,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأين تعلم السيد جونز اللغة اليابانية ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,رح اعمل سندويشتين هام.,['رح حضر سندويشتين من لحم فخذ الخنزير.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a8e50>,16.94357181593088,37.10963000076608,0.24874630319151692,0.3721499741077423,0.6684033870697021,0.9907556846737862,0.6622244553945205,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nسأعد سندوتشين من لحم فخذ الخنزير .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عطوكيو، لو سمحت.,['عَ طوكيو، إذا بتريد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a8460>,19.070828081828378,26.142023755589566,0.21497777779909022,0.35268500447273254,0.6095461249351501,0.9928799627814442,0.6052061338391854,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nإلى طوكيو ، من فضلك .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ماعم توصلني مي سخنة.,['يبدو إني مو قادر جيب مي سخنة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a8bb0>,24.808415001701817,38.70190948493915,0.6885218773311692,0.8159302473068237,0.8438489437103271,0.974540613591671,0.8223650673821457,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nيبدوا أنني غير قادر على الحصول على الماء الساخن .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,في سينما قريبة من هون؟,['في سينما قريبة من هون؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a8be0>,100.00000000000004,100.0,0.04792056462363137,0.08605731278657913,0.5568447709083557,0.9928723406046629,0.5528757710452464,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل يوجد دار للسينما بالقرب من هنا ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وين بتنتها الجولة، و إيمتا؟,['وين رح تنتهي الجولة، وإيمتى؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a8a30>,15.148694266083963,48.65582742837006,0.2948331894032066,0.4274235963821411,0.6897915601730347,0.9879401102662086,0.681472750018048,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأين ستنتهي الجولة ، ومتى ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إذا في طاولة، ممكن تحجز وحدة ناح الشباك؟,['إذا بتقدر، احجز طاولة جنب الشباك لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88a8af0>,12.874330508144842,23.77640244701634,0.04017600784217468,0.05081260949373245,0.7906700372695923,0.9918842073529959,0.7842531231949132,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي حالة إمكان ذلك , احجز منضدة بالقرب من النافذة من فضلك .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,فكرة حلوة. إيمتا عم تفكر تجي؟,['فكرة مزبوطة. ايمتى مخطط تجي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6bb0>,15.133218633429316,22.78626939763577,0.4271417153903929,0.4401825964450836,0.9703739285469055,0.9920123741030693,0.9626229446255379,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nفكرة صائبة . متى تخطط للمجيء ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بسكر أيام التنين، بس غير يوم بيمشي الحال. بظن بيفتح من الساعة تسعة للساعة خمسة.,['مسكر يوم الاثنين، بس أي يوم تاني ماشي الحال. بعتقد إنه بيفتح من التسعة للخمسة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b68b0>,12.65417535065352,40.54943632613968,0.0126309835764421,0.014338628388941288,0.8809059858322144,0.9950485588051379,0.8765442316451642,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nإنه مغلق في أيام الاثنين ، ولكن أي يوم آخر سيكون لا بأس به . أعتقد أنه يُفتح من التاسعة حتى الخامسة .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كيرلي قوي، إذا بتريد.,['تموج شعر دايم مشدود لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6760>,4.196114906296549,7.580470114881675,0.0005933332289658026,0.015269900672137737,0.038856390863657,0.03988643898628652,0.0015498430634105559,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nتموج شعر دائم مشدود من فضلك .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لاء، رجاءً. ممكن تخلي أسئلتك لخلص حكيي، بس اطلبهن؟,['لا، من فضلك لا تعمل هيك. ممكن تأجل أسئلتك لآخر حديثي، لوقتها؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6b50>,9.165852474742529,25.530551718183602,0.0894010345916012,0.1467871367931366,0.6090522408485413,0.9757933635264635,0.5943091346609278,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nكلا ، من فضلك لا تفعل ذلك هلا ادخرت أسئلتك حتى نهاية حديثي ، لحين طلبها .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,من إيمتا؟,['من ايمتى؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b66a0>,14.794015674776452,24.627976190476193,0.10085547605020828,0.11236885190010071,0.8975394368171692,0.9401078652590513,0.8437838839320001,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nمنذ متى ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,برا.,['برة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6490>,0.0,26.38888888888889,0.04344985008576652,0.04648498073220253,0.9347072839736938,0.15205582231283188,0.14212768468641368,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nبالخارج .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كيف كان؟,['كيف كانت؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6550>,0.0,60.63349574189323,8.79082272782928e-06,0.09635063260793686,9.123783092945814e-05,0.42674860917031765,3.893561745286285e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيف كانت ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ما لازم تتفرج عالتلفزيون طول الوقت.,['ما لازم تحضر التلفزيون طول الوقت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b64c0>,43.29738749248881,70.58353502104623,0.16198359112007665,0.20688104629516602,0.7829793691635132,0.8232658356428146,0.6446001646454835,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nينبغي ألا تشاهد التليفزيون طوال الوقت .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,طيب. ممكن تكتب العنوان مرة تانية عهاد الظرف؟,['إي طبعاً. فيك تكتب العنوان مرة تانية على هالظرف؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6370>,37.15770152515525,58.65856248563156,0.3892303106950976,0.7401638031005859,0.5258705019950867,0.9923623783979565,0.5218541020891715,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nوهو كذلك . هل يمكنك كتابة العنوان مرة أخرى علي هذا الظرف ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أنو ساعة بسكر مكتب البريد؟,['إيمتى بيسكر مكتب البريد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6340>,39.281465090051306,53.562713919296186,0.20652496586431646,0.25181904435157776,0.8201324343681335,0.995051278732717,0.8160738275481874,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nمتي يغلق مكتب البريد أبوابه ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كم مشروب بيتضمن السعر؟,['قديش عدد المشروبات اللي بيغطيها السعر؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6100>,10.571070857151538,27.498756678372736,0.0015208048940298646,0.0029258879367262125,0.5197755098342896,0.9923613705905154,0.5158051373385395,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nكم عدد المشروبات التي يغطيها السعر ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أنا علقان برات غرفتي.,['سكر الباب من جوا وأنا برا الغرفة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6190>,4.767707020457095,16.537035720925473,0.27992642607222606,0.3380543887615204,0.8280514478683472,0.9514021277427673,0.7878099093824247,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nاقفل الباب من الداخل وأنا خارج الغرفة .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بدي كيرلي خفيف، لو سمحت.,['بدي أعمل تمويج لشعري ليصير مفلت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b60d0>,3.4585921141027356,15.930770628271192,0.2637149124089859,0.4195912778377533,0.6285042762756348,0.9913549702614546,0.6230708381164289,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأريد عمل تمويجا لشعري ليكون طليقا .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,خليني نام للساعة تسعة.,['خليني نام لحتى التسعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6d60>,22.31618068926665,51.65901887070618,0.1973858990667665,0.22905296087265015,0.8617478609085083,0.9882423654198647,0.8516157444597328,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nدعني أنام حتى التاسعة .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,رجاءً عيده مرة تانية أبطئ من هيك.,['لو سمحت عيدها مرة تانية بشويش أكتر.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6ee0>,11.441379977544633,31.15879553939115,0.021616831991142504,0.026357509195804596,0.8201394081115723,0.45073085092008114,0.36966213329122066,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن فضلك كررها مرة أخرى ببطء أكثر .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,شو هالخدمة السريعة.,['شو هالخدمة السريعة!'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6dc0>,86.33400213704509,87.46239361129068,0.19834716380174022,0.27864691615104675,0.7118225693702698,0.98180634342134,0.6988719139982077,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nيالها من خدمة سريعة !\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,جاج، لو سمحت.,['فروج، إذا بتريد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6df0>,9.652434877402245,10.793277506470986,0.07934705136517017,0.15022410452365875,0.5281912088394165,0.993049061158672,0.5245197840502466,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nدجاج ، من فضلك .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وجع قوي.,['هدا وجع قوي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6a60>,50.81327481546149,88.66153313722099,0.0028539131762039815,0.007396787405014038,0.38583144545555115,0.36474659387022257,0.14073070553793685,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nإنه ألم حاد .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,فيني استأجر مضارب؟,['ممكن استأجر مضارب راكيت؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6af0>,41.11336169005198,49.64759625898461,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل يمكنني أن أستأجر مضارب راكيت ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ممكن تاخدني على كانتيربوري واترجعني؟,['ممكن تاخدني على كانتربري وترجعني لهون؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b69d0>,30.130404892785695,62.65372804977072,0.6787983944180525,0.7511308193206787,0.9037019610404968,0.9919832721352577,0.8964572283480012,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل لك أن تأخذني إلى كانتربري وتعيدني إلى هنا ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وين الكاتدرائية؟,['وين الكاتدرائية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6b80>,100.00000000000004,100.0,0.1522657126552751,0.20273837447166443,0.7510453462600708,0.5570430271327496,0.4183645731946739,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأين الكاتدرائية ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,شو هنن الكيسات؟,['شو هي المثانة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6b20>,7.809849842300637,17.294510476664794,0.10730368752412289,0.19096839427947998,0.5618923902511597,0.6282387971878052,0.3530025994003694,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nوما هي المثانة ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لكن، رجاءً عطيني حجز جديد.,['إذا بتريد، عطيني حجز جديد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6640>,54.627576446464936,57.65339987669709,0.0142403045882733,0.02231401391327381,0.6381776332855225,0.9948943483177572,0.6349193205785686,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nإذاَ ، من فضلك أعطني حجزاً جديداً .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,شكراً. هيك بكفي.,['شكراً، هاد بيكفي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6be0>,16.515821590069027,30.475442287568622,0.6356708068238035,0.9154025316238403,0.6944167017936707,0.9941042494028807,0.690322594109421,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nشكراً ، هذا يكفي .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,نجحت بهداك الفحص بتفوق.,['نجحت بهالامتحان بشكل كبير.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b62e0>,15.270725349716185,24.463647596030725,0.0803691038462806,0.9368720650672913,0.08578450232744217,0.9934772045817226,0.08522494756870153,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nلقد اجتزت هذا الاختبار بنجاح كبير .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عنا نبيت أبيض ممتاز.,['عنا نبيذ أبيض بجنن.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e88b6cd0>,14.25876976452075,33.72117143180935,0.17903979563584826,0.2533720135688782,0.706628143787384,0.9909325279295444,0.7002208128293941,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nلدينا نبيذ أبيض ممتاز .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هدول كبار كتير.,['هاي كبيرة كتير.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e884fd90>,26.65429557589628,32.53836441336441,0.08861792263349422,0.09589675068855286,0.9240972399711609,0.9921773448586464,0.9168683459457898,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهذه كبيرة جداً .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,فيني ارتكه وين ما كان بالبلد؟,['فيي اتركها بأي مكان بالبلد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e884fd30>,23.462350320528007,35.67564035280652,0.011307890003217747,0.01332012563943863,0.848932683467865,0.9945116671151482,0.8442734583041628,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل يمكنني تركها في أي مكان من البلاد ؟\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,خطف جزداني وركض.,['خطفلي جزداني وركض بعيد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e884fca0>,48.326978309062184,62.63729917784472,0.4219942641322021,0.5969370007514954,0.7069326639175415,0.9651409164071083,0.6822896390914943,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nخطف محفظتي وجرى بعيداً .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,الليموزين رح توقف عالبوابة الشمالية أول.,['الليموزين رح توقف عند البوابة الشمالية أول شي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e884fbb0>,61.47881529512643,81.4859434144325,0.47329592612823745,0.8299406170845032,0.5702768564224243,0.9941511042416096,0.566941366535787,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nستقف الليموزين عند البوابة الشمالية أولاً .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,فيني جرب قياس تسعة؟,['ممكن قيس مقاس تسعة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e884fac0>,30.509752160562883,30.47900016650017,0.007160895833526082,0.021354489028453827,0.335334450006485,0.11428876081481576,0.038324958749758956,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل يمكن أن أقيس مقاس تسعة .\nTranslation:'}]}]",,syr,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هي تازا؟,['لهالدرجة طازة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e884f6a0>,5.522397783539471,9.359752716788645,0.1891923454266511,0.22056002914905548,0.8577816486358643,0.2815694212913513,0.24152508240074155,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل هو طازج إلى هذا الحد ؟\nTranslation:'}]}]",,syr,False,None,None,None
