estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,chat_preamble,documents,desired_output_dialect,too_few_tokens,error,error_traceback
OpenAIAPI:gpt-4o-2024-08-06,True,فكرة شابة.,['فكرة زوينة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf43a0>,18.99589214128981,28.08619739797432,0.00036229154322231505,0.0006221451330929995,0.5823264122009277,0.9938803133700276,0.5787627570419019,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nLovely idea.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,أكيد، خوذ وقتك.,['أكيد، خذ راحتك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf47c0>,26.647313141084275,36.92914724164724,0.0004450149597195821,0.0008808883721940219,0.5051888227462769,0.00704909983323887,0.003561126446174921,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nSure, take your time.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,شحال من ساك نقدر ندي فالطيارة؟,['قداه من شنطة نقدر نجيب معايا فالطائرة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf44c0>,7.655122720591221,24.629953769633957,0.0010205987491212418,0.0014314384898170829,0.7129881978034973,0.9805775982094929,0.6991402545538682,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow many bags can I bring onto the plane?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,تقدر تبعثلي طاكسي للدخلة الرئيسية تع مركز واستمينستر؟,['تقدر تبعتلي طاكسي للمدخل الرئيسي تاع Westminster Mall؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4490>,17.401517708317762,32.694214605774036,0.8285094472870753,0.9845108985900879,0.8415442109107971,0.9916257476434112,0.8344969073194037,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould you send a taxi to the main entrance of Westminster Mall?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,شحال سعر التوصيلة؟ تقدر تكتبلي سعر التوصيلة على ورقة؟,['بشحال الطاكسي؟ تقدر تكتبلي الثمن في ورقة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4430>,27.43889412459648,31.75305861421915,0.034109406112328156,0.052153293043375015,0.6540220975875854,0.9952088690479286,0.6508885920724949,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow much is the fare? Would you write the fare out on a piece of paper?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,وين تعلم السيد جونس اليابانية؟,['وين تعلم السيد جونز اليابانية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4340>,59.694917920196445,79.62048006341485,0.006342849885857926,0.012973918579518795,0.4888923764228821,0.2207462820224464,0.10792117440446955,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere did Mr. Jones learn Japanese?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ناخذ اثنين سندويتش بلحم الخنزير.,['رح ندير زوج سندويتشات تاع لحم.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4130>,19.67497981115564,21.774612691117103,0.8553006796474207,0.8980838656425476,0.9523617029190063,0.9255765164270997,0.8814836273663543,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'll make a couple of ham sandwiches.\nTranslation:""}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,لطوكيو، من فضلك.,['لتوكيو، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4580>,80.91067115702207,80.25856088356089,0.021727265478974855,0.30511656403541565,0.07120972126722336,0.38123739836737514,0.027147808874382177,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nTo Tokyo, please.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,مقدرتش نصيب الماء السخون.,['ما نقدّش نلقى الماء السخون.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf45b0>,33.18077402843942,53.06950571100276,0.003001369532185799,0.004708030726760626,0.637499988079071,0.9978027472388931,0.6360992394700586,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI can't seem to get hot water.\nTranslation:""}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,اذا كاين مسرح قريب من هنا؟,['كاين سينما هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4700>,13.924420625000767,22.893792945909823,0.0326269396787664,0.9525344371795654,0.03425276651978493,0.9948705870192498,0.034077069934571734,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIs there s movie theater around here?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,وين أو وقتاش تخلاص الرحلة؟,['فين رح تنتهي الجولة، ووقتاش؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf45e0>,4.456882760699063,21.20482541957102,0.00799609172265292,0.010116738267242908,0.7903823852539062,0.9702183352783322,0.7668434820543624,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere will the tour end, and when?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,اذا كاين طاولة فارغة، تقدر تحجزلنا مكان قريب من الطاقة؟,['إذا كان متوفر، تقدر تحجز طابلة جنب الشباك؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4610>,13.31488794012028,21.954232646667716,0.00040737040540324634,0.0005808984278701246,0.7012764811515808,0.007203948320238851,0.005051959528414943,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIf one is available, can you reserve a table by the window?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,فكرة جيدة. وقتاش راك تخمم باش تجي؟,['فكرة مليحة. وقتاش راك ناوي تجي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4ac0>,39.832871551569504,44.63006620502931,0.9408301092713849,0.9640832543373108,0.9758805632591248,0.9963887210469693,0.9723563863203554,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nGood idea. When do you plan to come?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,مغلوق يوم الاثنين، بصح يوم آخرماهوش رايح يدير مشكل. نظن بلي يكون مفتوح من التاسعة صباحا حتى الخمسة تع لعشية.,['يسكر يوم الاثنين، بصح نهار آخر يكون مليح. نضن راهو محلول من التسعة للخمسة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4b50>,14.404081803682198,29.439785725398643,0.8433329104139631,0.991898775100708,0.8502207398414612,0.9963378175161779,0.8471070763406315,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt is closed on Mondays, but a different day should be okay. I think it's open from nine to five.\nTranslation:""}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,برمانونت قوي، من فضلك.,['بغيت برمانون ضيق، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4a90>,31.239399369202552,57.864758683868835,0.005513208138395953,0.012394765391945839,0.44480133056640625,0.9933317387476563,0.4418352790887994,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nA tight permanent, please.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,لالا. من فضلك. اذا تقدر تحتفظ بالأسئلة ديالك حتى لآخر خطابي، كي ندعوك؟,['لا، من فضلك لا. تقدر تحتفظ بأسئلتك لنهاية حديثي، كي نطلبها؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf40d0>,12.198895031267636,33.12761113137071,0.116956430448103,0.9051311612129211,0.12921489775180817,0.926348245004192,0.1196979937607836,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nNo, please don't. Would you save your questions for the end of my talk, when I ask for them?\nTranslation:""}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,من وقتاش؟,['من وقتاش؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4790>,100.00000000000004,100.0,0.23502400196016815,0.3606173098087311,0.6517269015312195,0.9496894460171461,0.618938160069655,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nSince when?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,في الخارج.,['برا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4460>,0.0,12.254901960784315,0.004325243301234322,0.005350330378860235,0.8084067702293396,0.09747243672609329,0.07879737776012474,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOut.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,كيفاش كان؟,['كيفاش كانت؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4e80>,35.35533905932737,68.22877260709252,0.03962906012015743,0.047889117151498795,0.827517032623291,0.9855408312287182,0.8155518241874805,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow was it?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,مالازمش تشوف التلفزيون في كل وقت.,['ما لازمش تتفرج على التلفزيون طول الوقت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf4c40>,18.798317647335093,44.60424302404499,0.06584773237057107,0.07416033744812012,0.8879103660583496,0.6831623204052448,0.6065869059882925,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou shouldn't watch TV all the time.\nTranslation:""}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,موافق. تقدر تكتبلي مرة أخرى العنوان على هاذ الغلاف؟,['واش تقدري تكتبي العنوان مرة أخرى على هاد الظرف؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8d00>,7.4819983481310155,36.9259287676875,0.004355972857510354,0.006068242248147726,0.7178310751914978,0.997174568954506,0.7158028929862313,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAll right. Could you write the address once more on this envelope?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,وقتاش يغلق مركز البريد؟,['واش وقتاه تسد البوسطة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8520>,6.27465531099474,13.153297361546493,0.3238590565224193,0.44641146063804626,0.725472092628479,0.9938166718930006,0.7209862606472857,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat time does the post office close?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,شحال من مشروبات داخلين فالسعر؟,['كم عدد المشروبات اللي مشمولين في السعر؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8640>,9.669265690880861,32.89209741735508,0.00020578456807987967,0.0009306074935011566,0.22112928330898285,0.030313119350466877,0.0067031183568284,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow many drinks are included in the price?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,راني حاصل خارج الغرفة ديالي.,['راني مغلوق برا الغرفة تاعي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8ee0>,11.339582221952005,27.36088208685303,0.8526247808801273,0.9901453256607056,0.8611107468605042,0.9954470914672129,0.8571901883934483,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm locked out of my room.\nTranslation:""}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,راني حاب برمانونت خفيفة من فضلك.,['نحب ندير برمانون لوس، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8df0>,14.583776460856356,39.27156814573665,0.015090860173211373,0.026848958805203438,0.5620650053024292,0.9957479948061518,0.559675101980603,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI would like a loose permanent, please.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,خليني نرقد حتى التسعة.,['خليني نرقد حتى للتسعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8d60>,59.694917920196445,74.3485244975183,0.010128541216933074,0.012960752472281456,0.7814778685569763,0.9958725858014077,0.7782523857064086,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nLet me sleep until nine o'clock.\nTranslation:""}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,من فضلك عاود بتمهل.,['عاود قولي بشوية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8550>,19.493995755254467,16.219620231692552,0.41644081383880405,0.4752483665943146,0.8762593269348145,0.9934826522367075,0.8705484401703516,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nPlease say it again more slowly.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,شحال سريعة هاذ الخدمة.,['يا لها من خدمة سريعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8910>,10.229197414177778,28.399687321313984,9.669062343262928e-05,0.0015645382227376103,0.06180138140916824,0.008137151133269072,0.0005028871807712075,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat a quick service.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,دجاج، من فضلك.,['دجاج من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8880>,40.93653765389909,64.31786051394603,0.003424052319857096,0.25677430629730225,0.013334871269762516,0.36314050015062094,0.004842431822345706,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nChicken, please.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ألم حاد.,['إنها وجعة حادة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8940>,8.116697886877475,15.593628055405953,3.321672632499708e-05,0.0074226451106369495,0.00447505246847868,0.022066579782404006,9.874910232612877e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's a sharp pain.\nTranslation:""}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,نقدر نكري مضارب؟,['نقدر نكري راكيتات؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8310>,31.55984539112946,51.03688430347659,0.5883028839270104,0.643922746181488,0.9136233925819397,0.9813377056270838,0.8965730838835931,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan I hire rackets?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,تقدر تديني لكانترباري و ترجعني؟,['تقدر توصلني لكانتبري وترجعني؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8760>,15.05770286076146,46.93841100108682,0.002761556930721734,0.003774843877181411,0.7315685153007507,0.06076608778676018,0.044454556622795224,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWill you take me to Canterbury and bring me back?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,وين راهي الكاتدرائية؟,['وين راهي الكاتدرائية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be87f0>,100.00000000000004,100.0,0.7805948085569945,0.9914787411689758,0.787303626537323,0.9964671402703971,0.7845221932601589,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere is the cathedral?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,واش هما الخراجات؟,['وش هما الكيسات؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8730>,17.965205598154213,31.031919684368415,0.008113539995415198,0.008180057629942894,0.9918683171272278,0.11173325031995773,0.11082467096201176,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat are cysts?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,إمالا، ديرلي حجز جديد، من فضلك.,['من بعد، عفاك ديرلي حجز جديد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8280>,32.80424072511114,44.58323910898518,0.0005340021648654256,0.0006129763787612319,0.8711627125740051,0.9970369921065867,0.868581450580201,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThen, please give me a new reservation.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,صحا. هذا ماكان.,['شكراً، هذا يكفي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8430>,8.170609724417774,14.10175791509047,0.00027097103542047564,0.05584312602877617,0.004852361511439085,0.10154382605105639,0.0004927273532544115,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThank you, that's enough.\nTranslation:""}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,نجحت في هاذ الامتحان بكل سهولة.,['نجحت في هاد الامتحان بامتياز.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be82e0>,22.265215139875263,48.031705088378814,0.0014690205570411508,0.005520313046872616,0.266111820936203,0.4299172847531736,0.11440607149761513,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI passed that test with flying colors.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,عندنا نبيذ أبيض هايل.,['عندنا نبيذ أبيض ممتاز.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8340>,61.04735835807847,67.49111929876437,0.0003712602334431103,0.009825704619288445,0.03778459131717682,0.043573105707764626,0.001646391991588031,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWe have excellent white wine.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,كبار بزاف.,['هذو كبار بزاف.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8af0>,61.47881529512643,91.47460923326996,0.8340528792795112,0.9803705215454102,0.8507527112960815,0.9956260716426186,0.8470315798870245,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThese are too large.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,نقدر نخليه في أي مكان فالبلد؟,['نقدر نخليه في أي بلاصة في البلاد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8b80>,43.36189090348677,58.54471003407448,0.5990573450444714,0.7191464900970459,0.8330115675926208,0.9598256275057793,0.7995458505841602,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nMay I leave it anywhere in the country?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ادالي محفظة النقود و هرب.,['خطف لي البورتيفي وهرب.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8a60>,6.870976634467838,16.84780152493754,0.004748446505720982,0.014994116500020027,0.31668731570243835,0.5461616385728121,0.17296246325926917,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHe snatched my wallet and ran away.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,الليموزين تحبس أولا عند باب الشمال.,['الليموزين رح توقف عند البوابة الشمالية أولاً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8160>,20.14941615706457,39.636285284769414,0.00017116930595681683,0.00035785630461759865,0.47831854224205017,0.0016173496842384338,0.0007736083432605678,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe limousine will stop at the North gate first.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,نقدر نجرب مقاس تسعة؟,['نقدر نجرب على تسعة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be81f0>,44.12484512922978,53.927546776596394,0.013510827279081705,0.02072690613567829,0.6518496870994568,0.9517917134799063,0.6204251306157328,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould I try on a nine?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,اذا طازج؟,['هذا طازج؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8130>,66.87403049764218,66.02678571428572,9.358042608043418e-05,0.0023578288964927197,0.039689235389232635,0.02215121395420283,0.0008791647447856108,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThis fresh?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,منين نقدر نجيب الأمتعة دياولي؟,['وين نقدر نلقى دباشي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be88b0>,7.39343948260436,22.498200248781643,0.003207675566727547,0.0033797554206103086,0.9490851163864136,0.9976179802470142,0.9468243768919163,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere can I pick up my baggage?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,من فضلك تقدر تبدل هاذ الين لجنيهات.,['بدّل هاد الين للجنيهات.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8250>,19.39562361716285,31.753303204934724,0.0003800794710401567,0.0005137345287948847,0.7398363351821899,0.0026362864882685244,0.0019504205339709105,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nPlease change these yen into pounds.\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,بين المخبزة و الجزار.,['راهي بين المخبزة والجزّار.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8c70>,24.808415001701817,71.48038694601337,0.41211997734656336,0.9915509223937988,0.4156316816806793,0.9966651965514757,0.4142456317152946,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's between bakery and butcher shop.\nTranslation:""}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,راني حاب غرفة مزدوجة. شحال السعر ديالها لليلة؟,['نحب غرفة بتختين. شحال السعر تاع الغرفة فالليلة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39be8dc0>,26.21684452470331,40.767084059505585,0.10172472977243663,0.11899010092020035,0.8549007773399353,0.9954238063073717,0.8509885857948493,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like a twin bed room. How much is the room per night?\nTranslation:""}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,واش رايك فالتحرش الجنسي في أماكن العمل؟,['وش رأيك في التحرش الجنسي في مكان العمل؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39ba2fa0>,30.8651434585624,51.901332601855735,0.0001265595390334967,0.00017482542898505926,0.7239195108413696,0.0013233751960797235,0.0009580171246056351,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat do you think about sexual harassment in the work place?\nTranslation:'}]}]",,(),dza,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,كيفاش يختلف المنتوج ديالكم على المنافسين؟,['فيما يختلف منتجكم عن منافسيكم؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39ba2d00>,11.202079346313559,23.122729470871544,1.6043286353573105e-06,0.0017230138182640076,0.0009311176836490631,0.005555599462240934,5.1729169025637595e-06,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIn what way is your product different from your competitors?\nTranslation:'}]}]",,(),dza,False,None,None
