estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,chat_preamble,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,False,هلا أرسلت تاكسي إلى المدخل الرئيسي لـ ويستمانستر مول ؟,['هل يمكن إرسال سيارة أجرة إلى البوابة الرئيسية لمول ويستمينستر؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d907caf0>,2.568331954752977,26.594349577552723,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تبعت تاكسي للبوابه الرئيسية لمول ويستمينسر؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كم الأجرة ؟ هل لك أن تدون الأجرة على قطعة ورق ؟,['كم الأجرة؟ هل يمكنك كتابة الأجرة على ورقة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d907cd30>,26.841664057917857,43.16075914169269,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالاجرة كام؟ ممكن تكتبلي الاجرة على ورقة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين تعلم السيد جونز اللغة اليابانية ؟,['أين تعلم السيد جونز اللغة اليابانية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d907c550>,89.31539818068698,92.8760571045801,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهو مستر جونس إتعلم ياباني فين؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,سأعد سندوتشين من لحم فخذ الخنزير .,['سأعد شطيرتين من لحم الخنزير.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723dc0>,26.72605741634733,48.98744813915757,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nحأعمل سندوتشين لحم خنزير .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إلى طوكيو ، من فضلك .,['إلى طوكيو، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723850>,41.11336169005198,88.90165441176471,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلطوكيو، إذا سمحت .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,يبدوا أنني غير قادر على الحصول على الماء الساخن .,['يبدو أن الماء الساخن لن يصل إلي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723760>,25.841212796263957,31.13019070918867,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشكلي مش حيوصلي ميه سخنه .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يوجد دار للسينما بالقرب من هنا ؟,['هل هناك سينما قريبة من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723670>,9.080027618567454,25.38804707016229,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيه سينما قريبة من هنا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين ستنتهي الجولة ، ومتى ؟,['متى ستنتهي الرحلة، وأين؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723520>,15.619699684601283,38.377280183075015,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nامتى حتنتهي الرحلة، و فين؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"في حالة إمكان ذلك , احجز منضدة بالقرب من النافذة من فضلك .",['إذا كان هناك واحد متاح، هل يمكنك حجز طاولة بجانب النافذة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723c70>,7.658412276041004,18.268624133056154,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلو واحد متاح، ممكن تحجزلي تربيزة جنب الشباك؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,فكرة صائبة . متى تخطط للمجيء ؟,['فكرة جيدة. متى ستأتي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723fd0>,3.515208856700362,25.195606241046974,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفكرة كويسة. بترتب تيجى إمتى؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنه مغلق في أيام الاثنين ، ولكن أي يوم آخر سيكون لا بأس به . أعتقد أنه يُفتح من التاسعة حتى الخامسة .,['مغلق أيام الاثنين، لكن عادي في باقي الأيام. أعتقد أنه مفتوح من التاسعة إلى الخامسة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87230a0>,16.316853944088106,43.94924024700154,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمقفول ايام الاتنين، لكن عادي في باقي الايام . متهيألي مفتوح من تسعة لخمسة .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,تموج شعر دائم مشدود من فضلك .,['مجعد جداً، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723280>,9.746997877627233,31.43721920358802,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيرلي جامد، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كلا ، من فضلك لا تفعل ذلك هلا ادخرت أسئلتك حتى نهاية حديثي ، لحين طلبها .,['لا، لو سمحت لا تفعل ذلك. هل يمكنك تأجيل أسئلتك إلى نهاية حديثي، عندما أسأل عنها؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723310>,12.780440209325388,38.30778766438463,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلأ، لو سمحت متعملش كدة. ممكن تخلي أسئلتك لنهاية كلامي، لما أسأل عنهم؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,منذ متى ؟,['منذ متى؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723220>,0.0,79.57474226804122,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن امتى؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بالخارج .,['خارج.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723910>,0.0,45.00605761925296,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبرة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كيف كانت ؟,['كيف كان؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723a60>,0.0,52.415435936501694,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهو كان ازاي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ينبغي ألا تشاهد التليفزيون طوال الوقت .,['ليس من الضروري مشاهدة التلفاز طوال الوقت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723940>,6.837203339116283,38.38127109451029,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمش \xa0لازم تتفرج ع التلفزيون طول الوقت .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وهو كذلك . هل يمكنك كتابة العنوان مرة أخرى علي هذا الظرف ؟,['حسنًا. هل يمكنك كتابة العنوان مرة أخرى على هذا الظرف؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723970>,49.62822700197381,71.70939959985219,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتمام. ممكن تكتب العنوان مرة كمان على الظرف ده؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,متي يغلق مكتب البريد أبوابه ؟,['متى يغلق مكتب البريد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723b50>,34.71820111672571,51.673746054455286,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمكتب البوستة بيقفل إمتى؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كم عدد المشروبات التي يغطيها السعر ؟,['هل السعر يشمل كم مشروب؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723370>,7.561318691530973,21.6124703813347,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالسعر شامل كام مشروب؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,اقفل الباب من الداخل وأنا خارج الغرفة .,['أنا خارج غرفتي وليس لدي مفتاح.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723d00>,4.196114906296549,21.185705135680188,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nانا بره اوضتي و ماعيش مفتاح .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أريد عمل تمويجا لشعري ليكون طليقا .,['أريد تجعيدات واسعة، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723460>,2.812739937159535,14.116831273519786,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعايز كيرلي واسع، من فضلك.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,دعني أنام حتى التاسعة .,['دعني أنام حتى التاسعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723f40>,84.08964152537145,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nخليني انام لحد تسعة .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,من فضلك كررها مرة أخرى ببطء أكثر .,['قل مرة أخرى من فضلك ولكن ببطء.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723b20>,20.772794588721627,43.30606070535783,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nقول تاني من فضلك بس بالراحة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,يالها من خدمة سريعة !,['خدمة سريعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723b80>,36.70124608961282,45.51916754035851,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nخدمة سريعة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,دجاج ، من فضلك .,['دجاج، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87235e0>,22.957488466614336,89.51439256572984,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفراخ، من فضلك .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنه ألم حاد .,['ألم بشع.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87238e0>,15.97357760615681,16.57102719177104,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوجع بشع.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكنني أن أستأجر مضارب راكيت ؟,['هل يمكنني استئجار مضارب؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723cd0>,9.473826754214423,37.542331691347364,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهو أنا ممكن أأجر مضارب؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل لك أن تأخذني إلى كانتربري وتعيدني إلى هنا ؟,['هل يمكنك أن تأخذني إلى كانتربري وتعيدني؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8723580>,64.64157787429167,67.1027195330599,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تاخدنى كانتربري وترجعنى؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين الكاتدرائية ؟,['أين الكاتدرائية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e87234f0>,80.91067115702207,79.57474226804122,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفين الكاتدرائية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وما هي المثانة ؟,['ما هي التكيسات؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f2e0>,6.567274736060395,28.863820503612615,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nإيه هي التكيسات؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إذاَ ، من فضلك أعطني حجزاً جديداً .,['إذاً، قومي بحجز جديد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876fe50>,3.102160927976006,15.52816420179168,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاذا، اعملي حجز جديد .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,شكراً ، هذا يكفي .,['شكراً لك، هذا يكفي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876fd60>,18.575057999133602,71.03776133328716,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشكرا ليك، ده كفاية .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لقد اجتزت هذا الاختبار بنجاح كبير .,['اجتزت هذا الامتحان بكل سهولة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876ff70>,35.317430677152785,35.79879054256283,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعديت من الامتحان ده بكل سهولة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لدينا نبيذ أبيض ممتاز .,['لدينا خمر أبيض ممتاز.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876fc70>,36.55552228545123,61.10586414790992,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعندنا خمرة بيضا ممتازة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هذه كبيرة جداً .,['هؤلاء كبار جدًا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876fb80>,6.567274736060395,13.69917962462922,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nدول كبار قوي .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكنني تركها في أي مكان من البلاد ؟,['هل يمكنني تركها في أي مكان في البلد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f3a0>,59.00468726392806,72.89874076868144,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهو ممكن أسيبها في أي حتة في البلد؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,خطف محفظتي وجرى بعيداً .,['سرق محفظتي وركض.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f700>,15.881076016027917,26.660274368704982,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nسرق محفظتي و جري .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ستقف الليموزين عند البوابة الشمالية أولاً .,['ستتوقف الليموزين عند البوابة الشمالية أولاً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f6a0>,79.16963878457499,91.98140880069647,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالعربية الليموزين حتوقف عند البوابة الشمالية الأول.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكن أن أقيس مقاس تسعة .,['هل يمكنني المحاولة في الساعة التاسعة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f610>,5.522397783539471,21.34221302818399,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن أحاول على تسعة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل هو طازج إلى هذا الحد ؟,['هل هذا طازج؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f520>,17.625328548379716,20.883007458241494,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nده طازه؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين يمكنني أن أستعيد أمتعتي ؟,['من أين أستطيع أخذ حقائبي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f490>,4.300847718252331,14.813506230436445,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمنين اقدر اخد شنطي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,من فضلك غير هذه الينات إلى جنيهات .,['من فضلك استبدل لي الدولارات بالجنيهات.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f460>,8.493098745313148,33.20090967778112,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن فضلك غيرلي الين اللي معايا بجنيهات.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنها بين المخبز ومحل الجزارة .,['هذا بين الفرن والجزار.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f370>,4.513617516969122,30.25281662324653,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nده بين الفرن و الجزار .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أريد غرفة بسريرين . ما ثمن الغرفة في الليلة ؟,['أريد غرفة بسريرين. بكم الغرفة في الليلة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f8e0>,39.01103647256417,73.05869050776566,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعايز أوضة بسريرين. بكام الأوضة في الليلة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ما رأيك في موضوع التحرش الجنسي في مكان العمل ؟,['ما رأيك في التحرش الجنسي في مكان العمل؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f970>,67.61304462994481,76.60867469587278,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرأيك أيه في التحرش الجنسي في مكان العمل؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ما وجه الاختلاف بين منتجك ومنتج منافسيك ؟,['بماذا يختلف منتجك عن بقية المنتجات المشابهة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f850>,8.59076483566362,19.255837570272234,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالمنتج بتاعك يختلف عن بقيت المنتجات اللي شبهه ف إيه؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بالطبع لا . لماذا تقول إذا ؟,['طبعاً لا. لماذا تقول ذلك؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f100>,10.552670315936318,56.30197512134124,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nطبعا لأ . انت ليه بتقول كده؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أهلاً ، شريكك على الخط . هيا ، من فضلك .,['كيف حالك، شريكك على الخط، تفضل، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f1c0>,26.33201939239632,53.46285019573137,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nازيك، شريكك عالخط، اتفضل، من فضلك .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كنت سأشتري هذا إن كنت في مكانك ؟,['لو كنت مكانك لكنت صدقت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f310>,8.449917822620138,18.678742309011163,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلو كنت مكانك كنت صدقت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يوجد بوتيك قريب من هنا ؟,['هل هناك بوتيك قريب من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876fe80>,54.10822690539397,63.98498392097039,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيه بوتيك قريب من هنا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أعتقد أنك ارتكبت خطأً . الغرفة دفع ثمنها مسبقاً . معي إيصال .,['أعتقد أنك أخطأت. لقد دفعت حجز الغرفة سابقًا. معي إيصال يؤكد كلامي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876fa00>,8.010360497032464,41.37543212146638,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمتهيألي أنك غلطت . انا دفعت حجز الاوضه قبل كده . معايا وصل بيأكد كلامي .\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل هناك جولة بعد الظهر ؟,['هل هناك رحلة بعد الظهر؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e876f250>,25.848657697858535,62.61962767056524,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيه رحلة بعد الضهر؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
