estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,chat_preamble,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,False,هلا أرسلت تاكسي إلى المدخل الرئيسي لـ ويستمانستر مول ؟,['هل يمكنك إرسال سيارة أجرة إلى المدخل الرئيسي لمول ويستمينستر؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e860f9a0>,24.761650580786526,43.863217921394046,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تبعت تاكسي عمدخل ويستمينستر مول الرئيسي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كم الأجرة ؟ هل لك أن تدون الأجرة على قطعة ورق ؟,['كم الأجرة؟ هل يمكنك أن تكتب لي الأجرة على ورقة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e860fa30>,27.545321289806534,46.51676351191512,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأديش الأجرة؟ ممكن تكتبلي الأجرة على ورقة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين تعلم السيد جونز اللغة اليابانية ؟,['أين تعلم الأستاذ جونز اللغة اليابانية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e860f910>,52.055103630534376,71.51903245375169,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين تعلم الاستاذ جونز الياباني؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,سأعد سندوتشين من لحم فخذ الخنزير .,['سأعد شطيرتين من لحم الخنزير.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e860fc40>,26.72605741634733,48.98744813915757,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرح اعمل سندويشتين هام.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إلى طوكيو ، من فضلك .,['أعطني إياه، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e860f0d0>,11.044795567078939,43.482239500869,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعطوكيو، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,يبدوا أنني غير قادر على الحصول على الماء الساخن .,['لا تصلني مياه ساخنة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e860fd90>,0.0,8.924311894915732,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nماعم توصلني مي سخنة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يوجد دار للسينما بالقرب من هنا ؟,['هل توجد سينما قريبة من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e860f340>,9.030367376343264,27.793960938014976,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي سينما قريبة من هون؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين ستنتهي الجولة ، ومتى ؟,['أين تنتهي الجولة، ومتى؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e860fe50>,20.90067144241745,65.29219637249751,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين بتنتها الجولة، و إيمتا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"في حالة إمكان ذلك , احجز منضدة بالقرب من النافذة من فضلك .",['إذا كانت هناك طاولة، هل يمكن حجز واحدة بجانب النافذة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85dafa0>,7.687354136458144,19.08182287610479,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nإذا في طاولة، ممكن تحجز وحدة ناح الشباك؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,فكرة صائبة . متى تخطط للمجيء ؟,['فكرة جميلة. متى تفكر في القدوم؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85daee0>,3.696719741302181,27.984076378799756,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفكرة حلوة. إيمتا عم تفكر تجي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنه مغلق في أيام الاثنين ، ولكن أي يوم آخر سيكون لا بأس به . أعتقد أنه يُفتح من التاسعة حتى الخامسة .,['أغلق أيام الاثنين، لكن في يوم آخر يمكن تدبر الأمر. أعتقد أنه يفتح من الساعة التاسعة إلى الساعة الخامسة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85dadf0>,14.794111257135771,47.208903268883915,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبسكر أيام التنين، بس غير يوم بيمشي الحال. بظن بيفتح من الساعة تسعة للساعة خمسة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,تموج شعر دائم مشدود من فضلك .,['مجعد جداً، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da370>,9.746997877627233,31.43721920358802,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيرلي قوي، إذا بتريد.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كلا ، من فضلك لا تفعل ذلك هلا ادخرت أسئلتك حتى نهاية حديثي ، لحين طلبها .,['لا، رجاءً. هل يمكنك تأجيل أسئلتك حتى أنتهي من كلامي، ثم اطلبها؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da910>,11.71291646655074,24.932132210104417,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلاء، رجاءً. ممكن تخلي أسئلتك لخلص حكيي، بس اطلبهن؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,منذ متى ؟,['من متى؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da520>,0.0,28.15525263881081,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن إيمتا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بالخارج .,['خارج.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85daa30>,0.0,45.00605761925296,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبرا.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كيف كانت ؟,['كيف كان؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85daac0>,0.0,52.415435936501694,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيف كان؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ينبغي ألا تشاهد التليفزيون طوال الوقت .,['لا يجب أن تشاهد التلفاز طوال الوقت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da9a0>,23.19610106840199,49.557995014352095,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nما لازم تتفرج عالتلفزيون طول الوقت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وهو كذلك . هل يمكنك كتابة العنوان مرة أخرى علي هذا الظرف ؟,['حسنًا. هل يمكنك كتابة العنوان مرة أخرى على هذا الظرف؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da610>,49.62822700197381,71.70939959985219,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nطيب. ممكن تكتب العنوان مرة تانية عهاد الظرف؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,متي يغلق مكتب البريد أبوابه ؟,['في أي ساعة يغلق مكتب البريد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da760>,35.738801136291166,49.03825118878519,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأنو ساعة بسكر مكتب البريد؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كم عدد المشروبات التي يغطيها السعر ؟,['كم مشروب يتضمن السعر؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da640>,7.561318691530973,21.549777429199324,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكم مشروب بيتضمن السعر؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,اقفل الباب من الداخل وأنا خارج الغرفة .,['أنا عالق خارج غرفتي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da670>,4.300847718252331,15.327207057164907,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأنا علقان برات غرفتي.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أريد عمل تمويجا لشعري ليكون طليقا .,['أريد تجعيدات خفيفة، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da1c0>,2.853183878886449,12.777536968449294,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبدي كيرلي خفيف، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,دعني أنام حتى التاسعة .,['دعني أنام حتى الساعة التاسعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da250>,43.167001068522545,86.12481290207029,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nخليني نام للساعة تسعة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,من فضلك كررها مرة أخرى ببطء أكثر .,['رجاءً أعده مرة أخرى أبطأ من ذلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da130>,8.054496384843702,28.672120861118717,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرجاءً عيده مرة تانية أبطئ من هيك.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,يالها من خدمة سريعة !,['ما هذه الخدمة السريعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da850>,5.669791110976001,24.512990953669433,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشو هالخدمة السريعة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,دجاج ، من فضلك .,['دجاج، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da280>,22.957488466614336,89.51439256572984,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nجاج، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنه ألم حاد .,['ألم شديد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85dac10>,15.97357760615681,19.096648490857014,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوجع قوي.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكنني أن أستأجر مضارب راكيت ؟,['هل يمكنني استئجار مضارب؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85dae50>,9.473826754214423,37.542331691347364,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيني استأجر مضارب؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل لك أن تأخذني إلى كانتربري وتعيدني إلى هنا ؟,['هل يمكنك أن تأخذني إلى كانتربري وتعيدني؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85daf70>,64.64157787429167,67.1027195330599,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تاخدني على كانتيربوري واترجعني؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين الكاتدرائية ؟,['أين الكاتدرائية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da5b0>,80.91067115702207,79.57474226804122,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين الكاتدرائية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وما هي المثانة ؟,['ما هي الأكياس؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da040>,6.870636427700047,29.315272047584855,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشو هنن الكيسات؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إذاَ ، من فضلك أعطني حجزاً جديداً .,['لكن، رجاءً أعطني حجزاً جديداً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da4c0>,51.79534518342642,58.2503367712688,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلكن، رجاءً عطيني حجز جديد.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,شكراً ، هذا يكفي .,['شكراً. هذا يكفي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da880>,22.957488466614336,66.18027805527805,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشكراً. هيك بكفي.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لقد اجتزت هذا الاختبار بنجاح كبير .,['نجحت في ذلك الامتحان بتفوق.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85dad00>,2.853183878886449,11.367277710828322,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nنجحت بهداك الفحص بتفوق.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لدينا نبيذ أبيض ممتاز .,['لدينا نبيذ أبيض ممتاز.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85da8b0>,84.08964152537145,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعنا نبيت أبيض ممتاز.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هذه كبيرة جداً .,['هؤلاء كبار جدًا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623dc0>,6.567274736060395,13.69917962462922,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهدول كبار كتير.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكنني تركها في أي مكان من البلاد ؟,['هل يمكنني تركه في أي مكان في البلد؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623d60>,18.36028134946796,58.65061514143809,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيني ارتكه وين ما كان بالبلد؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,خطف محفظتي وجرى بعيداً .,['خطف محفظتي وركض.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623940>,39.93879176377876,46.533262208839616,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nخطف جزداني وركض.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ستقف الليموزين عند البوابة الشمالية أولاً .,['الليموزين ستتوقف عند البوابة الشمالية أولاً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86237f0>,67.39047062564734,81.03487420604534,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالليموزين رح توقف عالبوابة الشمالية أول.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكن أن أقيس مقاس تسعة .,['هل يمكنني تجربة قياس تسعة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86234f0>,17.0653267718276,31.368482279069674,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيني جرب قياس تسعة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل هو طازج إلى هذا الحد ؟,['هل هي طازجة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86233a0>,9.22364410103253,15.043551727166077,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهي تازا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين يمكنني أن أستعيد أمتعتي ؟,['من أين يمكنني أخذ حقائبي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623460>,8.60169543650466,36.759487365991305,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن وين فيني آخد شناتيي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,من فضلك غير هذه الينات إلى جنيهات .,['رجاءً حولي هذه الليرات إلى جنيهات.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623340>,30.26643726685862,47.32755654254226,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرجاءً حولي هدول الينات لجنيهات.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنها بين المخبز ومحل الجزارة .,['موجود بين مخبز ومحل حداد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86239d0>,15.187207110382285,29.675298271970725,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nموجود بين مخبز ومحل لحام.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أريد غرفة بسريرين . ما ثمن الغرفة في الليلة ؟,['أريد غرفة لشخصين. كم سعر الغرفة في الليلة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623c70>,14.458924666162856,52.66044703695017,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبدي غرفة لشخصين. أديش الغرفة بالليلة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ما رأيك في موضوع التحرش الجنسي في مكان العمل ؟,['ما رأيك بالتحرش الجنسي في مكان العمل؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623d90>,33.64425339232041,67.2181452623859,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشو رأيك بالتحرش الجنسي بمكان العمل؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ما وجه الاختلاف بين منتجك ومنتج منافسيك ؟,['كيف يتميز منتجك عن باقي المنتجات المنافسة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623160>,9.833906145930948,22.53969438598795,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيف بيتميز منتجك عن باقي المنتجات المنافسة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بالطبع لا . لماذا تقول إذا ؟,['طبعاً لا. لماذا تقول إذاً؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623040>,16.784459625186194,66.39092423930771,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nطبعاً لاء. ليش عم تقول إذا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أهلاً ، شريكك على الخط . هيا ، من فضلك .,['مرحباً، الطرف الآخر على الخط. تفضل، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623070>,5.816635421147513,28.608440204436477,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمرحبا، الطرف التاني عالخط. اتفضل، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كنت سأشتري هذا إن كنت في مكانك ؟,['لو كنت مكانك لكنت اشتريته.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623700>,9.030367376343264,24.155787469266226,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلو كنت مكانك كنت اشتريته.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يوجد بوتيك قريب من هنا ؟,['هل يوجد بوتيك قريب من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623790>,84.08964152537145,92.8760571045801,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي بوتيك قريب من هون؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أعتقد أنك ارتكبت خطأً . الغرفة دفع ثمنها مسبقاً . معي إيصال .,['أظن أنك أخطأت. الغرفة مدفوعة مسبقًا. معي إيصال.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623670>,8.378832915629483,39.786260566496985,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبظن انك خربطت. الغرفة مدفعلها من قبل. معي وصل.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل هناك جولة بعد الظهر ؟,['هل هناك جولة بعد الظهر؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8623af0>,84.08964152537145,91.52024021352312,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي جولة بعد الضهر؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
