estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r,كم الأجرة ؟ هل لك أن تدون الأجرة على قطعة ورق ؟,['كم تكلفة الأجرة؟ هل يمكنك كتابة الأجرة على ورقة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0568b80>,20.038908500140973,38.984810687945384,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأديش الأجرة؟ ممكن تكتبلي الأجرة على ورقة؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أين تعلم السيد جونز اللغة اليابانية ؟,['أين تعلم الأستاذ جونز اللغة اليابانية؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05686a0>,52.055103630534376,71.51903245375169,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين تعلم الاستاذ جونز الياباني؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,سأعد سندوتشين من لحم فخذ الخنزير .,['سأعد ساندويتشين من الهامبرغر.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0568220>,12.39713867561361,29.48318964616132,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرح اعمل سندويشتين هام.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,إلى طوكيو ، من فضلك .,['أريد تذكرة إلى طوكيو، لو سمحت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0568790>,23.462350320528007,38.26253674519291,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعطوكيو، لو سمحت.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,يبدوا أنني غير قادر على الحصول على الماء الساخن .,['ما تصلني مياه ساخنة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05688b0>,0.0,8.934628555951726,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nماعم توصلني مي سخنة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل يوجد دار للسينما بالقرب من هنا ؟,['هل هناك سينما قريبة من هنا؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0568100>,9.080027618567454,25.38804707016229,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي سينما قريبة من هون؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أين ستنتهي الجولة ، ومتى ؟,['وأين ستنتهي الجولة، ومتى؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0568400>,40.35278637463991,76.49927517308622,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين بتنتها الجولة، و إيمتا؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,"في حالة إمكان ذلك , احجز منضدة بالقرب من النافذة من فضلك .",['إذا كانت هناك طاولة متاحة بالقرب من النافذة، هل يمكن حجزها؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05687c0>,24.515235346013313,34.35535542938926,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nإذا في طاولة، ممكن تحجز وحدة ناح الشباك؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,فكرة صائبة . متى تخطط للمجيء ؟,['فكرة حلوة متى تفكر بالقدوم؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0568d60>,3.696719741302181,18.489698343693757,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفكرة حلوة. إيمتا عم تفكر تجي؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,إنه مغلق في أيام الاثنين ، ولكن أي يوم آخر سيكون لا بأس به . أعتقد أنه يُفتح من التاسعة حتى الخامسة .,['بَسْكَرْ أَيَّامَ التِّنِّينِ، بَسْ غَيْرَ يَوْمٍ يَمْشِي الْحَالُ. أَظُنُّهُ يَفْتَحُ مِنَ السَّاعَةِ التَّاسِعَةِ حَتَّى السَّاعَةِ الْخَامِسَةِ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055ce20>,0.5011519646620672,11.466522600316692,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبسكر أيام التنين، بس غير يوم بيمشي الحال. بظن بيفتح من الساعة تسعة للساعة خمسة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,تموج شعر دائم مشدود من فضلك .,['فتاة قوية، إذا أردت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055cd30>,0.0,6.508860802579535,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيرلي قوي، إذا بتريد.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,كلا ، من فضلك لا تفعل ذلك هلا ادخرت أسئلتك حتى نهاية حديثي ، لحين طلبها .,['لا، من فضلك. يمكنك أن تنتظر حتى أنهي كلامي وتطرح أسئلتك؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055cc40>,8.287707090479605,24.13110021601693,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلاء، رجاءً. ممكن تخلي أسئلتك لخلص حكيي، بس اطلبهن؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,منذ متى ؟,['منذ متى؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055cb50>,0.0,79.57474226804122,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن إيمتا؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,بالخارج .,['برّاً.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055ca60>,0.0,12.867647058823529,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبرا.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,كيف كانت ؟,['كيف حاله؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c970>,15.97357760615681,18.01461477034916,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيف كان؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,ينبغي ألا تشاهد التليفزيون طوال الوقت .,['لا ينبغي لك أن تشاهد التلفزيون طوال الوقت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c880>,36.6192636299943,65.58325075634897,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nما لازم تتفرج عالتلفزيون طول الوقت.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,وهو كذلك . هل يمكنك كتابة العنوان مرة أخرى علي هذا الظرف ؟,['حسناً. هل يمكنك كتابة العنوان مرة أخرى في هذا الظرف؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c790>,53.07074109851437,70.2150035123866,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nطيب. ممكن تكتب العنوان مرة تانية عهاد الظرف؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,متي يغلق مكتب البريد أبوابه ؟,['متى تفتح مكتب البريد؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c6a0>,13.805184551789745,31.826204280515917,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأنو ساعة بسكر مكتب البريد؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,كم عدد المشروبات التي يغطيها السعر ؟,['أي مشروب واحد يختاره الزبون.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c5b0>,3.435488317233919,12.5303764153628,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكم مشروب بيتضمن السعر؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,اقفل الباب من الداخل وأنا خارج الغرفة .,['أنا عالق خارج غرفتي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c4c0>,4.300847718252331,15.327207057164907,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأنا علقان برات غرفتي.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أريد عمل تمويجا لشعري ليكون طليقا .,['أريد فتاة خفيفة، لو سمحت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c3d0>,2.7354882120611315,11.62253710998014,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبدي كيرلي خفيف، لو سمحت.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,دعني أنام حتى التاسعة .,['دعيني أنام حتى الساعة التاسعة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c2e0>,26.269098944241577,73.44875236265158,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nخليني نام للساعة تسعة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,من فضلك كررها مرة أخرى ببطء أكثر .,['رجاءً كرره مرة أخرى بشكل أبطأ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c1f0>,8.913765521398126,33.07977578394851,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرجاءً عيده مرة تانية أبطئ من هيك.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,يالها من خدمة سريعة !,['مَا هَذِهِ الخِدْمَةُ السَّرِيعَةُ!'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c100>,1.4445809981770859,13.36385501403529,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشو هالخدمة السريعة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,دجاج ، من فضلك .,['جاج من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c490>,17.491650626361256,56.96576110677544,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nجاج، لو سمحت.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,إنه ألم حاد .,['ألم شديد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055cbe0>,15.97357760615681,19.096648490857014,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوجع قوي.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل يمكنني أن أستأجر مضارب راكيت ؟,['هل يمكنني استئجار ملاعب؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055cb20>,6.699007141691558,29.56346158029858,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيني استأجر مضارب؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل لك أن تأخذني إلى كانتربري وتعيدني إلى هنا ؟,['هل من الممكن أن تأخذني إلى كانتيربوري وتعود بي؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c3a0>,18.20705281109213,45.2990926403806,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تاخدني على كانتيربوري واترجعني؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أين الكاتدرائية ؟,['أين الكاتدرائية؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c850>,80.91067115702207,79.57474226804122,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين الكاتدرائية؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,وما هي المثانة ؟,['ما هي هذه الكيسات؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055cdf0>,6.567274736060395,18.025617181904657,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشو هنن الكيسات؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,إذاَ ، من فضلك أعطني حجزاً جديداً .,['لكن، أرجو أن تعطيني حجزا جديدا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c1c0>,8.10799507441186,23.478273810933747,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلكن، رجاءً عطيني حجز جديد.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,شكراً ، هذا يكفي .,['شكراً، هكذا يكفي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055ccd0>,17.965205598154213,64.28230555738091,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشكراً. هيك بكفي.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,لقد اجتزت هذا الاختبار بنجاح كبير .,['نجحتِ في ذلك الاختبار بامتياز.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055ceb0>,10.670721614580264,28.431694287057123,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nنجحت بهداك الفحص بتفوق.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,لدينا نبيذ أبيض ممتاز .,['عندنا يبيت أبيض رائع.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055c280>,11.044795567078939,20.1008372685313,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعنا نبيت أبيض ممتاز.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هذه كبيرة جداً .,['هؤلاء كبار جداً.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055cee0>,16.233395773754953,31.228282783623268,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهدول كبار كتير.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل يمكنني تركها في أي مكان من البلاد ؟,['أريد أن أتركه أينما شئت في البلد؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c055cfd0>,3.673526562988939,16.708986472164057,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيني ارتكه وين ما كان بالبلد؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,خطف محفظتي وجرى بعيداً .,['خطف جزدانها وركض.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c06411c0>,8.532663385913803,13.950453376509738,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nخطف جزداني وركض.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,ستقف الليموزين عند البوابة الشمالية أولاً .,['ستتوقف الليموزين أولاً عند البوابة الشمالية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0641e20>,56.81096832337496,72.77753235926482,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالليموزين رح توقف عالبوابة الشمالية أول.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل يمكن أن أقيس مقاس تسعة .,['هل لديكم مقاس ٩ متوفر؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c06417c0>,9.442944296079734,14.582075919297004,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيني جرب قياس تسعة؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل هو طازج إلى هذا الحد ؟,['هي الآن؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0641790>,0.0,3.813811377893143,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهي تازا؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أين يمكنني أن أستعيد أمتعتي ؟,['مِن أين يمكنني أن أحصل على شهادتي؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c06415e0>,11.498759556447217,47.17590776356317,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن وين فيني آخد شناتيي؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,من فضلك غير هذه الينات إلى جنيهات .,['من فضلك حولي هذه اليوروات إلى جنيهات.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0641c40>,34.38931217657843,62.27715714292093,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرجاءً حولي هدول الينات لجنيهات.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,إنها بين المخبز ومحل الجزارة .,['موجود بين مخبز والجزار.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c06419a0>,5.0243511979240845,28.679114316448846,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nموجود بين مخبز ومحل لحام.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أريد غرفة بسريرين . ما ثمن الغرفة في الليلة ؟,['أريد غرفة لشخصين. كم تكلفة الغرفة في الليلة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c06414f0>,13.292417883329383,51.47446102921951,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبدي غرفة لشخصين. أديش الغرفة بالليلة؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,ما رأيك في موضوع التحرش الجنسي في مكان العمل ؟,['ما رأيك بالتحرش الجنسي في مكان العمل؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0641b80>,33.64425339232041,67.2181452623859,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشو رأيك بالتحرش الجنسي بمكان العمل؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,ما وجه الاختلاف بين منتجك ومنتج منافسيك ؟,['بأي طريقة يتفرد منتجي عن المنتجات المنافسة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c06410a0>,2.923637789252517,17.79890260909199,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيف بيتميز منتجك عن باقي المنتجات المنافسة؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,بالطبع لا . لماذا تقول إذا ؟,['بالطبع لا. لماذا تقول إذاً؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0641550>,25.848657697858535,88.88132378565979,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nطبعاً لاء. ليش عم تقول إذا؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أهلاً ، شريكك على الخط . هيا ، من فضلك .,['مرحبا، الطرف الآخر موجود على الخط. تفضل، من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0641fd0>,7.432998184513635,41.702615965106794,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمرحبا، الطرف التاني عالخط. اتفضل، لو سمحت.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,كنت سأشتري هذا إن كنت في مكانك ؟,['لو كنت مكانك لاشتريته.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0641f70>,11.417530270031051,22.07816428489192,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلو كنت مكانك كنت اشتريته.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل يوجد بوتيك قريب من هنا ؟,['هل يوجد متجر صغير قريب من هنا؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05d9370>,22.31618068926665,54.82958018067602,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي بوتيك قريب من هون؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أعتقد أنك ارتكبت خطأً . الغرفة دفع ثمنها مسبقاً . معي إيصال .,['أظن أنك اختلط عليك الأمر، الغرفة مدفوعة مسبقاً. لديّ الإيصال.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05d9ac0>,11.856660123276004,31.112426176990084,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبظن انك خربطت. الغرفة مدفعلها من قبل. معي وصل.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل هناك جولة بعد الظهر ؟,['هل تريد القيام بجولة بعد الظهر؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05d9e20>,19.070828081828378,50.4566749894067,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي جولة بعد الضهر؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل يوجد مطعم أرخص قريب من هنا ؟,['هل يوجد مطعم أقل تكلفة بالقرب من هنا؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05d9f10>,22.997519112894437,53.75718596395088,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي مطعم أرخص قريب من هون؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هذا خطأ .,['هذا الأمر خطأ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05d9fa0>,18.99589214128981,46.25964512979757,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهالشي خطأ.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أفضل شيء هو اسطوانة مصغرة .,['سيارة صغيرة هي الأفضل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c05d9520>,0.0,15.948949897799672,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nسيارة صغيرة أحسن شي.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
