estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,from_cache,chat_preamble,documents,desired_output_dialect,too_few_tokens,error,error_traceback
Blobheart:command-r,شحال من ساك نقدر ندي فالطيارة؟,['كم حقيبة يمكنني أن أحملها معي على متن الطائرة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40bb80>,2.8398387225677895,11.478555749785043,8.304567348539412e-07,0.0005040729301981628,0.001647493219934404,0.0019231409241911024,3.1683616335832246e-06,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow many bags can I bring onto the plane?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,تقدر تبعثلي طاكسي للدخلة الرئيسية تع مركز واستمينستر؟,['هل يمكنك إرسال سيارة أجرة إلى المدخل الرئيسي لمركز ويستمنستر التجاري؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40b640>,2.1300733682208985,21.86921090150301,0.0,0.00045020264224149287,0.0,0.0014312191924545914,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould you send a taxi to the main entrance of Westminster Mall?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,شحال سعر التوصيلة؟ تقدر تكتبلي سعر التوصيلة على ورقة؟,['كم تبلغ قيمة الأجرة؟ هل يمكنك كتابة قيمة الأجرة على ورقة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40b550>,10.90009697802911,22.915536523712145,0.0,0.00041406211676076055,0.0,0.001660171983530745,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow much is the fare? Would you write the fare out on a piece of paper?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,وين تعلم السيد جونس اليابانية؟,['أين تعلم السيد جونز اللغة اليابانية؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40b4f0>,33.932513407933634,67.90324941552005,0.0,0.0018370110774412751,0.0,0.005978792731184512,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere did Mr. Jones learn Japanese?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,ناخذ اثنين سندويتش بلحم الخنزير.,['سأصنع بعض ساندويشات اللحم.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40bee0>,4.053997537205932,14.931183367596256,0.00027188082758679635,0.0006165815866552293,0.4409486651420593,0.002449551597237587,0.0010801265069985133,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'll make a couple of ham sandwiches.\nTranslation:""}]}]",True,,(),dza,False,None,None
Blobheart:command-r,لطوكيو، من فضلك.,['إلى طوكيو، لو سمحت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40b580>,22.089591134157878,27.38031866721713,6.640330804297723e-06,0.00037630219594575465,0.017646271735429764,0.004391852460685186,7.749982194316666e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nTo Tokyo, please.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,مقدرتش نصيب الماء السخون.,['مَا أَقْدِرْشْ نَجِيبْ الْمَاء السَّاخِنْ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40b6d0>,1.696134390396339,18.324804438361703,0.00030360085840696466,0.0011190181830897927,0.271310031414032,0.003998123982455581,0.0010847311432772185,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI can't seem to get hot water.\nTranslation:""}]}]",True,,(),dza,False,None,None
Blobheart:command-r,اذا كاين مسرح قريب من هنا؟,['هل يوجد سينما حول هنا؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40b820>,9.870315683072755,14.87370509574458,7.534619383913637e-06,0.0020468321163207293,0.0036811125464737415,0.008525335462763906,3.1382719334877734e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIs there s movie theater around here?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,وين أو وقتاش تخلاص الرحلة؟,['أين ستنتهي الجولة، ومتى؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40b700>,4.196114906296549,8.6836197051495,0.0,0.0025312756188213825,0.0,0.010317680425941944,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere will the tour end, and when?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,اذا كاين طاولة فارغة، تقدر تحجزلنا مكان قريب من الطاقة؟,['هل يمكنك حجز طاولة بجوار النافذة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40b730>,3.8483454698450967,14.859592947575221,4.720279073239638e-06,0.0006109160021878779,0.00772655988112092,0.002204293035902083,1.703160213743527e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIf one is available, can you reserve a table by the window?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,فكرة جيدة. وقتاش راك تخمم باش تجي؟,['فكرة جيّدة، متى تخطّط للمجيء؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40bdf0>,3.737437943747671,17.935842022113572,0.0,0.0007166618597693741,0.0,0.0031701094121672213,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nGood idea. When do you plan to come?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,مغلوق يوم الاثنين، بصح يوم آخرماهوش رايح يدير مشكل. نظن بلي يكون مفتوح من التاسعة صباحا حتى الخمسة تع لعشية.,['يغلق يوم الاثنين، لكن أي يوم آخر سيكون مناسباً. أظن أنه يفتح من التاسعة صباحاً حتى الخامسة مساءً.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40bcd0>,19.44697122480024,37.76516551800921,0.0,0.0018616081215441227,0.0,0.0050477488548494875,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt is closed on Mondays, but a different day should be okay. I think it's open from nine to five.\nTranslation:""}]}]",True,,(),dza,False,None,None
Blobheart:command-r,برمانونت قوي، من فضلك.,['حلق لي شعر الرأس بشكل دائم وبشكل محكم، من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40bd00>,14.317123154555068,34.664552822361046,0.00014048489612293602,0.0048711951822042465,0.028839923441410065,0.011065703933127224,0.0003191340542566994,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nA tight permanent, please.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,لالا. من فضلك. اذا تقدر تحتفظ بالأسئلة ديالك حتى لآخر خطابي، كي ندعوك؟,['لا، من فضلك لا تفعل. هل يمكنك أن تترك أسئلتك لنهاية محاضرتي، عندما أطلب منك ذلك؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40b250>,3.652945772536268,19.075354859608023,0.0,0.002209682948887348,0.0,0.005498231272213161,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nNo, please don't. Would you save your questions for the end of my talk, when I ask for them?\nTranslation:""}]}]",True,,(),dza,False,None,None
Blobheart:command-r,من وقتاش؟,['مِن وَقْتَاشْ؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40b2e0>,4.02724819242185,14.237551867219914,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nSince when?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,في الخارج.,['إخراج.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40b1c0>,0.0,13.59470138618992,0.0002822303838467405,0.042670831084251404,0.0066141290590167046,0.3397129401564598,0.0022469052292128436,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOut.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,كيفاش كان؟,['كيف كان؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40be80>,0.0,32.63014116492544,1.643792992374183e-06,0.0015914506511762738,0.001032889704219997,0.06292136735282838,6.499083251418068e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow was it?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,مالازمش تشوف التلفزيون في كل وقت.,['ما ينبغيش تشوف التلفزيون طول الوقت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40b370>,39.553325358771794,51.07682400769311,0.00214255229902105,0.002349979244172573,0.9117324352264404,0.03414472285658121,0.03113085132016269,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou shouldn't watch TV all the time.\nTranslation:""}]}]",True,,(),dza,False,None,None
Blobheart:command-r,موافق. تقدر تكتبلي مرة أخرى العنوان على هاذ الغلاف؟,['حسناً. هل يمكنك كتابة العنوان مرة أخرى على هذا الظرف؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e40b3d0>,7.473868453555444,33.51448366567056,0.0,0.001366396900266409,0.0,0.003223733772756532,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAll right. Could you write the address once more on this envelope?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,وقتاش يغلق مركز البريد؟,['في أي وقت يغلق المكتب البريدي؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416c10>,9.425159511373677,28.85945221595627,3.6726307222259406e-06,0.0009273475152440369,0.003960360772907734,0.0035276085254736245,1.3970602426460635e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat time does the post office close?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,شحال من مشروبات داخلين فالسعر؟,['كم عدد المشروبات المشمولة في السعر؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e4168e0>,9.578464408619821,30.222808746424732,0.0,0.0007722205482423306,0.0,0.01313935435609892,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow many drinks are included in the price?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,راني حاصل خارج الغرفة ديالي.,['أنا محبوس خارج غرفتي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416820>,6.567274736060395,16.770023402023874,0.0006371445180867533,0.0017653239192441106,0.3609221577644348,0.014067498152144253,0.005077271787419103,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm locked out of my room.\nTranslation:""}]}]",True,,(),dza,False,None,None
Blobheart:command-r,راني حاب برمانونت خفيفة من فضلك.,['أريد تموجات دائمة غير محكمة، لو سمحت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e4167c0>,3.0890553181566975,8.947141102950697,8.357212740616859e-06,0.00020978733664378524,0.039836592972278595,0.0008307203825097531,3.309306975181662e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI would like a loose permanent, please.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,خليني نرقد حتى التسعة.,['دعني أنام حتى الساعة التاسعة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416730>,11.339582221952005,27.031592764541458,2.444989828944647e-05,0.0016864212229847908,0.014498096890747547,0.004430870874784887,6.423919525302263e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nLet me sleep until nine o'clock.\nTranslation:""}]}]",True,,(),dza,False,None,None
Blobheart:command-r,من فضلك عاود بتمهل.,['قُلْهُ مَرَّةً أُخْرَى بِكَلَامٍ أَبْطَأَ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416640>,1.2193311110766474,8.091492110362648,0.01594852328639873,0.08148200809955597,0.19573061168193817,0.8972844127565622,0.1756260269615106,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nPlease say it again more slowly.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,شحال سريعة هاذ الخدمة.,['مَا أَسْرَعَ هَذِهِ الْخِدْمَةَ!'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416550>,1.5880117714047368,7.767898542324744,4.025207948763626e-05,0.03386247903108597,0.0011886926367878914,0.05689448583871126,6.763005639030904e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat a quick service.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,دجاج، من فضلك.,['دجاج، من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416580>,100.00000000000004,100.0,0.005847617406495864,0.4571087658405304,0.012792617082595825,0.5540761724114418,0.00708808430824992,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nChicken, please.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,ألم حاد.,['إنه ألم حاد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416070>,59.460355750136046,88.66153313722099,5.404687279320021e-07,0.0030660314951092005,0.00017627631314098835,0.010891450336202979,1.919904710024039e-06,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's a sharp pain.\nTranslation:""}]}]",True,,(),dza,False,None,None
Blobheart:command-r,نقدر نكري مضارب؟,['هل يمكنني استئجار مضارب؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e4163d0>,20.556680845025987,28.2230641812684,1.0961640418570475e-05,0.0011709023965522647,0.00936170294880867,0.003830304427538067,3.585817225411803e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan I hire rackets?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,تقدر تديني لكانترباري و ترجعني؟,['تأخذني إلى كانتربري وتعود بي؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e4162e0>,3.701773936489291,20.193852833719177,0.0175425123156292,0.03591559827327728,0.48843714594841003,0.13848343584686518,0.06764045416617256,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWill you take me to Canterbury and bring me back?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,وين راهي الكاتدرائية؟,['أين تقع الكاتدرائية؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416610>,58.73949094699213,49.56282868558279,1.186929489542575e-05,0.0009540169849060476,0.01244138740003109,0.008375817502383143,0.0001042067903391095,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere is the cathedral?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,واش هما الخراجات؟,['مَا هِي الْأَكْيَاسُ؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416e50>,2.2869567780619007,6.382599129925333,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat are cysts?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,إمالا، ديرلي حجز جديد، من فضلك.,['ثمّ أعطني حجزا جديدا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416ee0>,3.056960239296902,15.160356936220094,4.3402242103876554e-05,0.0035430006682872772,0.012250136584043503,0.0074489646358415484,9.125083419876884e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThen, please give me a new reservation.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,صحا. هذا ماكان.,['شكراً لك، هذا يكفي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416e20>,7.809849842300637,13.602002999638676,1.7821401452243523e-05,0.011103988625109196,0.00160495494492352,0.025256609311327338,4.053572000621623e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThank you, that's enough.\nTranslation:""}]}]",True,,(),dza,False,None,None
Blobheart:command-r,نجحت في هاذ الامتحان بكل سهولة.,['نجحت في ذاك الاختبار نجاحا باهرا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416910>,13.065113298388567,26.735453599387615,3.336933123701405e-05,0.0007671452476643026,0.04349806159734726,0.0072462596581317484,0.0003151982489597873,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI passed that test with flying colors.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,عندنا نبيذ أبيض هايل.,['لدينا نبيذ أبيض ممتاز.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416a60>,32.260135189272866,49.419371106635076,0.0,0.005496797617524862,0.0,0.010792062734253705,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWe have excellent white wine.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,كبار بزاف.,['هاذو كبار بزاف.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416940>,51.697315395717055,89.62711426513998,0.8285273569946412,0.9909648895263672,0.8360814452171326,0.9966228211415,0.8332578486363612,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThese are too large.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,نقدر نخليه في أي مكان فالبلد؟,['هل يمكنني تركه في أي مكان في البلد؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416970>,14.991106946711685,49.89222208334754,0.0,0.0005982725415378809,0.0,0.002283954410813749,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nMay I leave it anywhere in the country?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,ادالي محفظة النقود و هرب.,['انتزع محفظتي وهرب.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e4161c0>,9.473826754214423,20.801295066933857,1.5709917189952495e-05,0.0018063683528453112,0.008696962147951126,0.0093356694560498,8.119196388504859e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHe snatched my wallet and ran away.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,الليموزين تحبس أولا عند باب الشمال.,['ستتوقف الليموزين أولا عند البوابة الشمالية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416250>,22.894156860669913,48.81501039274722,0.0,0.0009835719829425216,0.0,0.0038976072682999074,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe limousine will stop at the North gate first.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,نقدر نجرب مقاس تسعة؟,['هل يمكنني تجربة الرقم تسعة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416130>,17.747405280050266,22.569741188385763,0.0,0.0010212924098595977,0.0,0.004044038127176464,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould I try on a nine?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,اذا طازج؟,['هذا طازج؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416fa0>,66.87403049764218,66.02678571428572,9.358042608043418e-05,0.0023578288964927197,0.039689235389232635,0.02215121395420283,0.0008791647447856108,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThis fresh?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,منين نقدر نجيب الأمتعة دياولي؟,['فين ممكن أستلم أمتعتي؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e4164f0>,3.6353588668522963,9.922894782120125,0.00023902005108736996,0.00040584991802461445,0.5889370441436768,0.030630455148639157,0.01803940971601501,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere can I pick up my baggage?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,من فضلك تقدر تبدل هاذ الين لجنيهات.,['ترجى تحويل هذه الينات إلى جنيهات.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416af0>,12.39713867561361,23.047238598207866,4.937218583452415e-06,0.005571586545556784,0.0008861423120833933,0.011154649662785232,9.88460704266075e-06,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nPlease change these yen into pounds.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,بين المخبزة و الجزار.,['هي بين المخبز ومتجر اللحوم.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416c40>,14.323145079400492,38.50973695844954,2.487679600674691e-05,0.0016222496051341295,0.015334752388298512,0.036577082821168005,0.0005609005081488985,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's between bakery and butcher shop.\nTranslation:""}]}]",True,,(),dza,False,None,None
Blobheart:command-r,راني حاب غرفة مزدوجة. شحال السعر ديالها لليلة؟,['أريد غرفة بسرير مزدوج. كم تكلفة الغرفة في الليلة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e416340>,5.098813553369431,24.70410688502713,8.996653628848196e-06,0.0007803254411555827,0.01152936089783907,0.0030097608687356114,3.4700619271846506e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like a twin bed room. How much is the room per night?\nTranslation:""}]}]",True,,(),dza,False,None,None
Blobheart:command-r,واش رايك فالتحرش الجنسي في أماكن العمل؟,['شُحْ مَا تَفْكَرْ فِي الْمُضَايَقَةِ الْجِنْسِيَّةِ فِي مَكَانِ الْعَمَلِ؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e3a6e50>,0.7188461938966488,10.449437847638745,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat do you think about sexual harassment in the work place?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,كيفاش يختلف المنتوج ديالكم على المنافسين؟,['بأي طريقة يكون منتجك مختلفاً عن منتجات منافسك؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e3a6fd0>,2.627961710408444,17.184500942891155,0.0,0.002836782718077302,0.0,0.011734427185729146,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIn what way is your product different from your competitors?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,أكيد لالا. وعلاش راك تقول هكذا؟,['طبعا لا . لماذا تقول إن ؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e3a6d00>,3.3495035708457803,17.804435622698637,8.594306521642926e-07,0.0019973739981651306,0.0004302802844904363,0.00638148543657735,2.7458273691220783e-06,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOf course not. Why you say if?\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,صباح الخير، المتحدث الخاص بك متصل. تكلم، من فضلك.,['المرجو منك التحدث لأن الشخص الذي تريد الاتصال به موجود على الخط.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e3a6490>,2.458476536482737,14.203931846855658,0.0,0.06806673109531403,0.0,0.27236890234053135,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHello, your party is on the line. Go ahead, please.\nTranslation:'}]}]",True,,(),dza,False,None,None
Blobheart:command-r,لوكان جيت في بلاصتك نشريها.,['إشترِ هذا إن كنتَ مكانَه.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e3a6a00>,3.42209762272661,11.065626707407116,0.00024210465733588704,0.0016436697915196419,0.14729519188404083,0.005576555093284696,0.0008213997525172946,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI would buy this if I were you.\nTranslation:'}]}]",True,,(),dza,False,None,None
